id,unit_id,type,role,related_main_id,prompt,options,correct_index,image,audio,video,explanation
11978,13,match_pairs,exercise,11974,هر عبارت را به معنای فارسی آن وصل کنید.,I'm sick↔مریضم|Reservation↔رزرو|Where is the↔کجاست,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
11979,13,speech_recognition,exercise,11974,I'm sick,,,,,,"آن را بگویید:
I'm sick"
11980,13,listening_card,exercise,11974,,select|Bitter|I'm sick|Slower please,1,,gen_3_18_556.wav,,"عبارتی که شنیدید:
I'm sick
(مریضم)"
11981,13,true_false,preview,11982,"Call an ambulance
یعنی «آمبولانس خبر کن»، درست یا غلط؟",,true,,,,"Call an ambulance
یعنی آمبولانس خبر کن."
11982,13,speech_recognition,main,,Call an ambulance,,,,,,"آن را بگویید:
Call an ambulance"
11983,13,speech_recognition,exercise,11982,Call an ambulance,,,,,,"دوباره تمرین کنید:
Call an ambulance"
11984,13,match_pairs,exercise,11982,هر عبارت را به معنای فارسی آن وصل کنید.,Call an ambulance↔آمبولانس خبر کن|Today↔امروز|Bathroom↔دستشویی,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
11986,13,type_answer,exercise,11982,«آمبولانس خبر کن» به انگلیسی چیست؟ تایپ کنید.,Call an ambulance,,,,,"Call an ambulance
یعنی آمبولانس خبر کن."
11987,13,listening_card,exercise,11982,,select|Call an ambulance|No problem|Menu,0,,gen_3_18_564.wav,,"عبارتی که شنیدید:
Call an ambulance
(آمبولانس خبر کن)"
11988,13,true_false,preview,11989,"I'm allergic to
یعنی «حساسیت دارم به»، درست یا غلط؟",,true,,,,"I'm allergic to
یعنی حساسیت دارم به."
11989,13,speech_recognition,main,,I'm allergic to,,,,,,"آن را بگویید:
I'm allergic to"
11990,13,speech_recognition,exercise,11989,I'm allergic to,,,,,,"دوباره تمرین کنید:
I'm allergic to"
11991,13,match_pairs,exercise,11989,هر عبارت را به معنای فارسی آن وصل کنید.,I'm allergic to↔حساسیت دارم به|I need↔نیاز دارم|Discount↔تخفیف,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
11993,13,listening_card,exercise,11989,,select|I'm allergic to|Reservation|Card,0,,gen_3_18_571.wav,,"عبارتی که شنیدید:
I'm allergic to
(حساسیت دارم به)"
11994,14,true_false,preview,11995,"Let's meet
یعنی «بیایید یکدیگر را ببینیم»، درست یا غلط؟",,true,,,,"Let's meet
یعنی بیایید یکدیگر را ببینیم."
11995,14,speech_recognition,main,,Let's meet,,,,,,"آن را بگویید:
Let's meet"
11996,14,multiple_choice,exercise,11995,کدام گزینه به معنای «بیایید یکدیگر را ببینیم» است؟,quarter past|Let's meet|Broken,1,,,,"Let's meet
یعنی بیایید یکدیگر را ببینیم."
11997,14,match_pairs,exercise,11995,هر عبارت را به معنای فارسی آن وصل کنید.,Let's meet↔بیایید یکدیگر را ببینیم|It hurts↔درد می‌کند|Too big↔خیلی بزرگ است,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
11998,14,speech_recognition,exercise,11995,Let's meet,,,,,,"آن را بگویید:
Let's meet"
11999,14,listening_card,exercise,11995,,select|Yesterday|half past|Let's meet,2,,gen_3_18_577.wav,,"عبارتی که شنیدید:
Let's meet
(بیایید یکدیگر را ببینیم)"
12000,14,true_false,preview,12001,"What time works?
یعنی «چه ساعتی مناسب؟»، درست یا غلط؟",,true,,,,"What time works?
یعنی چه ساعتی مناسب؟."
12001,14,speech_recognition,main,,What time works?,,,,,,"آن را بگویید:
What time works?"
12002,14,order,exercise,12001,جمله را به ترتیب درست بچینید.,Let's meet.|What time works?,,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: بیایید یکدیگر را ببینیم. چه ساعتی مناسب؟
12003,14,speech_recognition,exercise,12001,Let's meet. What time works?,,,,,,"این جمله را با صدای بلند بخوانید:
Let's meet. What time works?"
12004,14,speech_recognition,exercise,12001,What time works?,,,,,,"دوباره تمرین کنید:
What time works?"
12005,14,match_pairs,exercise,12001,هر عبارت را به معنای فارسی آن وصل کنید.,What time works?↔چه ساعتی مناسب؟|Card↔کارت|Congratulations↔تبریک,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
12007,14,type_answer,exercise,12001,«چه ساعتی مناسب؟» به انگلیسی چیست؟ تایپ کنید.,What time works?,,,,,"What time works?
یعنی چه ساعتی مناسب؟."
12008,14,listening_card,exercise,12001,,select|What time works?|This address|Key,0,,gen_3_18_583.wav,,"عبارتی که شنیدید:
What time works?
(چه ساعتی مناسب؟)"
12009,14,true_false,preview,12010,"I'm free
یعنی «وقت دارم»، درست یا غلط؟",,true,,,,"I'm free
یعنی وقت دارم."
12010,14,multiple_choice,main,,"I'm free
یعنی چی؟",وقت دارم|دارم|به چپ بپیچید,0,,,,"I'm free
یعنی وقت دارم."
12011,14,order,exercise,12010,جمله را به ترتیب درست بچینید.,"Tomorrow,|I'm free",,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: فردا وقت دارم
12012,14,speech_recognition,exercise,12010,"Tomorrow, I'm free",,,,,,"این جمله را با صدای بلند بخوانید:
Tomorrow, I'm free"
12013,14,select_blank,exercise,12010,"Tomorrow, ___",Broken|I'm sick|I'm free,2,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: فردا وقت دارم
12014,14,multiple_choice,exercise,12010,کدام گزینه به معنای «وقت دارم» است؟,Doctor|Room|I'm free,2,,,,"I'm free
یعنی وقت دارم."
12015,14,match_pairs,exercise,12010,هر عبارت را به معنای فارسی آن وصل کنید.,I'm free↔وقت دارم|half past↔و نیم|Bus↔اتوبوس,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
12016,14,speech_recognition,exercise,12010,I'm free,,,,,,"آن را بگویید:
I'm free"
12017,14,listening_card,exercise,12010,,select|Turn right|I'm free|This,1,,gen_3_18_592.wav,,"عبارتی که شنیدید:
I'm free
(وقت دارم)"
12018,14,true_false,preview,12019,"I'm busy
یعنی «سرم شلوغ هست»، درست یا غلط؟",,true,,,,"I'm busy
یعنی سرم شلوغ هست."
12019,14,multiple_choice,main,,"I'm busy
یعنی چی؟",سرم شلوغ هست|رزرو|شور,0,,,,"I'm busy
یعنی سرم شلوغ هست."
12020,14,order,exercise,12019,جمله را به ترتیب درست بچینید.,"Today,|I'm busy",,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: امروز سرم شلوغ هست
12021,14,speech_recognition,exercise,12019,"Today, I'm busy",,,,,,"این جمله را با صدای بلند بخوانید:
Today, I'm busy"
12022,14,select_blank,exercise,12019,"Today, ___",I'm busy|Discount|Change,0,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: امروز سرم شلوغ هست
12023,14,type_answer,exercise,12019,«امروز سرم شلوغ هست» را به انگلیسی بنویسید.,"Today, I'm busy",,,,,"Today, I'm busy"
12024,14,multiple_choice,exercise,12019,کدام گزینه به معنای «سرم شلوغ هست» است؟,I'm busy|Battery|Repeat please,0,,,,"I'm busy
یعنی سرم شلوغ هست."
12025,14,match_pairs,exercise,12019,هر عبارت را به معنای فارسی آن وصل کنید.,I'm busy↔سرم شلوغ هست|Is it far?↔دوره؟|Change↔پول خرد,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
12026,14,speech_recognition,exercise,12019,I'm busy,,,,,,"آن را بگویید:
I'm busy"
12027,14,listening_card,exercise,12019,,select|I'm busy|Cash|I disagree,0,,gen_3_18_601.wav,,"عبارتی که شنیدید:
I'm busy
(سرم شلوغ هست)"
12028,14,true_false,preview,12029,"See you later
یعنی «بعداً می‌بینمت»، درست یا غلط؟",,true,,,,"See you later
یعنی بعداً می‌بینمت."
12029,14,multiple_choice,main,,"See you later
یعنی چی؟",بعداً می‌بینمت|رمز وای‌فای|دکتر,0,,,,"See you later
یعنی بعداً می‌بینمت."
12030,14,speech_recognition,exercise,12029,See you later,,,,,,"دوباره تمرین کنید:
See you later"
12031,14,match_pairs,exercise,12029,هر عبارت را به معنای فارسی آن وصل کنید.,See you later↔بعداً می‌بینمت|Menu↔منو|Wifi password↔رمز وای‌فای,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
12033,14,type_answer,exercise,12029,«بعداً می‌بینمت» به انگلیسی چیست؟ تایپ کنید.,See you later,,,,,"See you later
یعنی بعداً می‌بینمت."
12034,14,listening_card,exercise,12029,,select|I agree|See you later|Key,1,,gen_3_18_611.wav,,"عبارتی که شنیدید:
See you later
(بعداً می‌بینمت)"
12035,15,true_false,preview,12036,"I like
یعنی «دوست دارم»، درست یا غلط؟",,true,,,,"I like
یعنی دوست دارم."
12036,15,multiple_choice,main,,"I like
یعنی چی؟",دوست دارم|خیلی گران|پول خرد,0,,,,"I like
یعنی دوست دارم."
12037,15,order,exercise,12036,جمله را به ترتیب درست بچینید.,I like|This,,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: این را دوست دارم
12038,15,speech_recognition,exercise,12036,I like This,,,,,,"این جمله را با صدای بلند بخوانید:
I like This"
12039,15,select_blank,exercise,12036,___ This,I disagree|Bus|I like,2,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: این را دوست دارم
12040,15,multiple_choice,exercise,12036,کدام گزینه به معنای «دوست دارم» است؟,Suitcase|One|I like,2,,,,"I like
یعنی دوست دارم."
12041,15,match_pairs,exercise,12036,هر عبارت را به معنای فارسی آن وصل کنید.,I like↔دوست دارم|I have↔دارم|I'm lost↔گم شدم,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
12042,15,speech_recognition,exercise,12036,I like,,,,,,"آن را بگویید:
I like"
12043,15,listening_card,exercise,12036,,select|Pharmacy|Broken|I like,2,,gen_3_18_618.wav,,"عبارتی که شنیدید:
I like
(دوست دارم)"
12044,15,true_false,preview,12045,"I don't like
یعنی «دوست ندارم»، درست یا غلط؟",,true,,,,"I don't like
یعنی دوست ندارم."
12045,15,multiple_choice,main,,"I don't like
یعنی چی؟",دوست ندارم|امروز|و نیم,0,,,,"I don't like
یعنی دوست ندارم."
12046,15,order,exercise,12045,جمله را به ترتیب درست بچینید.,I don't like|This,,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: این را دوست ندارم
12047,15,speech_recognition,exercise,12045,I don't like This,,,,,,"این جمله را با صدای بلند بخوانید:
I don't like This"
12048,15,speech_recognition,exercise,12045,I don't like,,,,,,"دوباره تمرین کنید:
I don't like"
12049,15,match_pairs,exercise,12045,هر عبارت را به معنای فارسی آن وصل کنید.,I don't like↔دوست ندارم|Too big↔خیلی بزرگ است|Too small↔خیلی کوچک است,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
12051,15,listening_card,exercise,12045,,select|Card|I don't like|Pharmacy,1,,gen_3_18_627.wav,,"عبارتی که شنیدید:
I don't like
(دوست ندارم)"
12052,15,true_false,preview,12053,"Help
یعنی «کمک»، درست یا غلط؟",,true,,,,"Help
یعنی کمک."
12053,15,multiple_choice,main,,"Help
یعنی چی؟",کمک|وقت دارم|خیلی گران است,0,,,,"Help
یعنی کمک."
12054,15,multiple_choice,exercise,12053,کدام گزینه به معنای «کمک» است؟,Room|I'm lost|Help,2,,,,"Help
یعنی کمک."
12055,15,match_pairs,exercise,12053,هر عبارت را به معنای فارسی آن وصل کنید.,Help↔کمک|It hurts↔درد می‌کند|Card↔کارت,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
12056,15,speech_recognition,exercise,12053,Help,,,,,,"آن را بگویید:
Help"
12057,15,type_answer,exercise,12053,«کمک» به انگلیسی چیست؟ تایپ کنید.,Help,,,,,"Help
یعنی کمک."
12058,15,listening_card,exercise,12053,,select|Help|I have|Room,0,,gen_3_18_635.wav,,"عبارتی که شنیدید:
Help
(کمک)"
12059,15,true_false,preview,12060,"I can
یعنی «می‌توانم»، درست یا غلط؟",,true,,,,"I can
یعنی می‌توانم."
